pid,product_name,start_date,end_date,quantity_to_order,on_order_late, on_order_current,committed,sold,expected_on_hand,on_hand,trend_last9mo
131156,SD16 C White 3.5L,2018-10-09,2018-10-16,0,2.000,0,0,2.000,14.000,15.000,115.00
131156,SD16 C White 3.5L,2018-10-16,2018-10-23,0,2.000,0,0,4.000,14.000,15.000,115.00
131156,SD16 C White 3.5L,2018-10-23,2018-10-30,0,2.000,0,0,2.000,14.000,15.000,115.00
131156,SD16 C White 3.5L,2018-10-30,2018-11-06,0,2.000,0,0,1.000,14.000,15.000,115.00
131156,SD16 C White 3.5L,2018-11-06,2018-11-13,0,2.000,0,0,0,14.000,15.000,115.00
131156,SD16 C White 3.5L,2018-11-13,2018-11-20,0,2.000,0,0,0,14.000,15.000,115.00
131156,SD16 C White 3.5L,2018-11-20,2018-11-27,0,2.000,0,0,0,14.000,15.000,115.00
131156,SD16 C White 3.5L,2018-11-27,2018-12-04,0,2.000,0,0,1.000,14.000,15.000,115.00
131156,SD16 C White 3.5L,2018-12-04,2018-12-11,0,2.000,0,0,2.000,14.000,15.000,115.00
131156,SD16 C White 3.5L,2018-12-11,2018-12-18,0,2.000,0,0,1.000,14.000,15.000,115.00
131156,SD16 C White 3.5L,2018-12-18,2018-12-25,0,2.000,0,0,0,14.000,15.000,115.00
131156,SD16 C White 3.5L,2018-12-25,2019-01-01,0,2.000,0,0,1.000,14.000,15.000,115.00
131156,SD16 C White 3.5L,2019-01-01,2019-01-08,0,2.000,0,0,0,14.000,15.000,115.00
131156,SD16 C White 3.5L,2019-01-08,2019-01-15,0,2.000,0,0,3.000,14.000,15.000,115.00
131156,SD16 C White 3.5L,2019-01-15,2019-01-22,0,2.000,0,0,2.000,14.000,15.000,115.00
131156,SD16 C White 3.5L,2019-01-22,2019-01-29,0,2.000,0,0,0,14.000,15.000,115.00
131156,SD16 C White 3.5L,2019-01-29,2019-02-05,0,2.000,0,0,4.000,14.000,15.000,115.00
131156,SD16 C White 3.5L,2019-02-05,2019-02-12,0,2.000,0,0,0,14.000,15.000,115.00
131156,SD16 C White 3.5L,2019-02-12,2019-02-19,0,2.000,0,0,4.000,14.000,15.000,115.00
131156,SD16 C White 3.5L,2019-02-19,2019-02-26,0,2.000,0,0,0,14.000,15.000,115.00
131156,SD16 C White 3.5L,2019-02-26,2019-03-05,0,2.000,0,0,4.000,14.000,15.000,115.00
131156,SD16 C White 3.5L,2019-03-05,2019-03-12,0,2.000,0,0,0,14.000,15.000,115.00
131156,SD16 C White 3.5L,2019-03-12,2019-03-19,0,2.000,0,0,0,14.000,15.000,115.00
131156,SD16 C White 3.5L,2019-03-19,2019-03-26,0,2.000,0,0,0,14.000,15.000,115.00
131156,SD16 C White 3.5L,2019-03-26,2019-04-02,0,2.000,0,0,0,14.000,15.000,115.00
131157,SD16 C White 4.0L,2018-06-26,2018-07-03,-21.000,8.000,0,1.000,3.000,22.000,14.000,104.17
131157,SD16 C White 4.0L,2018-07-03,2018-07-10,0,8.000,0,0,0,21.000,14.000,104.17
131157,SD16 C White 4.0L,2018-07-10,2018-07-17,0,8.000,0,0,0,21.000,14.000,104.17
131157,SD16 C White 4.0L,2018-07-17,2018-07-24,0,8.000,0,0,3.000,21.000,14.000,104.17
131157,SD16 C White 4.0L,2018-07-24,2018-07-31,-18.000,8.000,0,2.0,0,21.000,14.000,104.17
131157,SD16 C White 4.0L,2018-07-31,2018-08-07,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-08-07,2018-08-14,0,8.000,0,0,4.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-08-14,2018-08-21,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-08-21,2018-08-28,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-08-28,2018-09-04,0,8.000,0,0,1.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-09-04,2018-09-11,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-09-11,2018-09-18,0,8.000,0,0,3.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-09-18,2018-09-25,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-09-25,2018-10-02,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-10-02,2018-10-09,0,8.000,0,0,1.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-10-09,2018-10-16,0,8.000,0,0,3.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-10-16,2018-10-23,0,8.000,0,0,2.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-10-23,2018-10-30,0,8.000,0,0,1.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-10-30,2018-11-06,0,8.000,0,0,9.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-11-06,2018-11-13,0,8.000,0,0,2.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-11-13,2018-11-20,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-11-20,2018-11-27,0,8.000,0,0,1.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-11-27,2018-12-04,0,8.000,0,0,4.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-12-04,2018-12-11,0,8.000,0,0,2.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-12-11,2018-12-18,0,8.000,0,0,1.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-12-18,2018-12-25,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2018-12-25,2019-01-01,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2019-01-01,2019-01-08,0,8.000,0,0,1.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2019-01-08,2019-01-15,0,8.000,0,0,1.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2019-01-15,2019-01-22,0,8.000,0,0,2.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2019-01-22,2019-01-29,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2019-01-29,2019-02-05,0,8.000,0,0,3.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2019-02-05,2019-02-12,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2019-02-12,2019-02-19,0,8.000,0,0,2.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2019-02-19,2019-02-26,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2019-02-26,2019-03-05,0,8.000,0,0,7.000,19.000,14.000,104.17
131157,SD16 C White 4.0L,2019-03-05,2019-03-12,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2019-03-12,2019-03-19,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2019-03-19,2019-03-26,0,8.000,0,0,0,19.000,14.000,104.17
131157,SD16 C White 4.0L,2019-03-26,2019-04-02,0,8.000,0,0,0,19.000,14.000,104.17
131158,SD16 C White 4.5L,2018-06-26,2018-07-03,-22.000,0,0,1.000,0,23.000,24.000,71.43
131158,SD16 C White 4.5L,2018-07-03,2018-07-10,0,0,0,0,2.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-07-10,2018-07-17,0,0,0,0,1.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-07-17,2018-07-24,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-07-24,2018-07-31,-20.000,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-07-31,2018-08-07,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-08-07,2018-08-14,0,0,0,0,6.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-08-14,2018-08-21,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-08-21,2018-08-28,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-08-28,2018-09-04,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-09-04,2018-09-11,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-09-11,2018-09-18,0,0,0,0,3.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-09-18,2018-09-25,0,0,0,0,1.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-09-25,2018-10-02,0,0,0,0,2.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-10-02,2018-10-09,0,0,0,0,2.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-10-09,2018-10-16,0,0,0,0,1.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-10-16,2018-10-23,0,0,0,0,4.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-10-23,2018-10-30,0,0,0,0,4.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-10-30,2018-11-06,0,0,0,0,3.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-11-06,2018-11-13,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-11-13,2018-11-20,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-11-20,2018-11-27,0,0,0,0,1.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-11-27,2018-12-04,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-12-04,2018-12-11,0,0,0,0,3.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-12-11,2018-12-18,0,0,0,0,2.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-12-18,2018-12-25,0,0,0,0,2.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2018-12-25,2019-01-01,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2019-01-01,2019-01-08,0,0,0,0,2.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2019-01-08,2019-01-15,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2019-01-15,2019-01-22,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2019-01-22,2019-01-29,0,0,0,0,1.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2019-01-29,2019-02-05,0,0,0,0,2.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2019-02-05,2019-02-12,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2019-02-12,2019-02-19,0,0,0,0,2.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2019-02-19,2019-02-26,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2019-02-26,2019-03-05,0,0,0,0,5.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2019-03-05,2019-03-12,0,0,0,0,2.000,22.000,24.000,71.43
131158,SD16 C White 4.5L,2019-03-12,2019-03-19,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2019-03-19,2019-03-26,0,0,0,0,0,22.000,24.000,71.43
131158,SD16 C White 4.5L,2019-03-26,2019-04-02,0,0,0,0,1.000,22.000,24.000,71.43
131159,SD16 C White 5.0L,2018-06-26,2018-07-03,-24.000,0,0,1.000,0,25.000,25.000,82.00
131159,SD16 C White 5.0L,2018-07-03,2018-07-10,0,0,0,0,0,24.000,25.000,82.00
131159,SD16 C White 5.0L,2018-07-10,2018-07-17,0,0,0,0,1.000,24.000,25.000,82.00
131159,SD16 C White 5.0L,2018-07-17,2018-07-24,0,0,0,0,0,24.000,25.000,82.00
131159,SD16 C White 5.0L,2018-07-24,2018-07-31,-19.000,0,0,0,0,24.000,25.000,82.00
131159,SD16 C White 5.0L,2018-07-31,2018-08-07,0,0,0,0,0,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-08-07,2018-08-14,0,0,0,0,5.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-08-14,2018-08-21,0,0,0,0,0,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-08-21,2018-08-28,0,0,0,0,0,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-08-28,2018-09-04,0,0,0,0,2.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-09-04,2018-09-11,0,0,0,0,1.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-09-11,2018-09-18,0,0,0,0,4.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-09-18,2018-09-25,0,0,0,0,0,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-09-25,2018-10-02,0,0,0,0,1.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-10-02,2018-10-09,0,0,0,0,1.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-10-09,2018-10-16,0,0,0,0,2.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-10-16,2018-10-23,0,0,0,0,3.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-10-23,2018-10-30,0,0,0,0,2.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-10-30,2018-11-06,0,0,0,0,3.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-11-06,2018-11-13,0,0,0,0,2.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-11-13,2018-11-20,0,0,0,0,0,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-11-20,2018-11-27,0,0,0,0,1.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-11-27,2018-12-04,0,0,0,0,2.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-12-04,2018-12-11,0,0,0,0,0,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-12-11,2018-12-18,0,0,0,0,2.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-12-18,2018-12-25,0,0,0,0,0,20.000,25.000,82.00
131159,SD16 C White 5.0L,2018-12-25,2019-01-01,0,0,0,0,0,20.000,25.000,82.00
131159,SD16 C White 5.0L,2019-01-01,2019-01-08,0,0,0,0,1.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2019-01-08,2019-01-15,0,0,0,0,3.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2019-01-15,2019-01-22,0,0,0,0,3.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2019-01-22,2019-01-29,0,0,0,0,2.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2019-01-29,2019-02-05,0,0,0,0,4.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2019-02-05,2019-02-12,0,0,0,0,0,20.000,25.000,82.00
131159,SD16 C White 5.0L,2019-02-12,2019-02-19,0,0,0,0,3.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2019-02-19,2019-02-26,0,0,0,0,1.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2019-02-26,2019-03-05,0,0,0,0,7.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2019-03-05,2019-03-12,0,0,0,0,2.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2019-03-12,2019-03-19,0,0,0,0,1.000,20.000,25.000,82.00
131159,SD16 C White 5.0L,2019-03-19,2019-03-26,0,0,0,0,0,20.000,25.000,82.00
131159,SD16 C White 5.0L,2019-03-26,2019-04-02,0,0,0,0,2.000,20.000,25.000,82.00
131160,SD16 C White 5.5L,2018-06-26,2018-07-03,-29.000,0,0,1.000,2.000,30.000,30.000,74.47
131160,SD16 C White 5.5L,2018-07-03,2018-07-10,0,0,0,0,0,29.000,30.000,74.47
131160,SD16 C White 5.5L,2018-07-10,2018-07-17,0,0,0,0,1.000,29.000,30.000,74.47
131160,SD16 C White 5.5L,2018-07-17,2018-07-24,0,0,0,0,0,29.000,30.000,74.47
131160,SD16 C White 5.5L,2018-07-24,2018-07-31,-24.000,0,0,0,0,29.000,30.000,74.47
131160,SD16 C White 5.5L,2018-07-31,2018-08-07,0,0,0,0,1.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-08-07,2018-08-14,0,0,0,0,5.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-08-14,2018-08-21,0,0,0,0,1.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-08-21,2018-08-28,0,0,0,0,0,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-08-28,2018-09-04,0,0,0,0,3.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-09-04,2018-09-11,0,0,0,0,3.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-09-11,2018-09-18,0,0,0,0,4.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-09-18,2018-09-25,0,0,0,0,2.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-09-25,2018-10-02,0,0,0,0,0,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-10-02,2018-10-09,0,0,0,0,0,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-10-09,2018-10-16,0,0,0,0,1.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-10-16,2018-10-23,0,0,0,0,2.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-10-23,2018-10-30,0,0,0,0,6.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-10-30,2018-11-06,0,0,0,0,7.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-11-06,2018-11-13,0,0,0,0,1.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-11-13,2018-11-20,0,0,0,0,0,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-11-20,2018-11-27,0,0,0,0,4.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-11-27,2018-12-04,0,0,0,0,0,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-12-04,2018-12-11,0,0,0,0,1.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-12-11,2018-12-18,0,0,0,0,0,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-12-18,2018-12-25,0,0,0,0,1.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2018-12-25,2019-01-01,0,0,0,0,0,25.000,30.000,74.47
131160,SD16 C White 5.5L,2019-01-01,2019-01-08,0,0,0,0,2.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2019-01-08,2019-01-15,0,0,0,0,1.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2019-01-15,2019-01-22,0,0,0,0,1.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2019-01-22,2019-01-29,0,0,0,0,1.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2019-01-29,2019-02-05,0,0,0,0,2.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2019-02-05,2019-02-12,0,0,0,0,1.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2019-02-12,2019-02-19,0,0,0,0,2.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2019-02-19,2019-02-26,0,0,0,0,1.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2019-02-26,2019-03-05,0,0,0,0,9.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2019-03-05,2019-03-12,0,0,0,0,1.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2019-03-12,2019-03-19,0,0,0,0,1.000,25.000,30.000,74.47
131160,SD16 C White 5.5L,2019-03-19,2019-03-26,0,0,0,0,0,25.000,30.000,74.47
131160,SD16 C White 5.5L,2019-03-26,2019-04-02,0,0,0,0,2.000,25.000,30.000,74.47
131161,SD16 C White 6.0L,2018-06-26,2018-07-03,-27.000,7.000,0,1.000,0,28.000,22.000,93.10
131161,SD16 C White 6.0L,2018-07-03,2018-07-10,0,7.000,0,0,0,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-07-10,2018-07-17,0,7.000,0,0,5.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-07-17,2018-07-24,0,7.000,0,0,0,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-07-24,2018-07-31,0,7.000,0,0,0,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-07-31,2018-08-07,0,7.000,0,0,1.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-08-07,2018-08-14,0,7.000,0,0,4.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-08-14,2018-08-21,0,7.000,0,0,0,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-08-21,2018-08-28,0,7.000,0,0,1.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-08-28,2018-09-04,0,7.000,0,0,1.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-09-04,2018-09-11,0,7.000,0,0,2.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-09-11,2018-09-18,0,7.000,0,0,4.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-09-18,2018-09-25,0,7.000,0,0,1.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-09-25,2018-10-02,0,7.000,0,0,3.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-10-02,2018-10-09,0,7.000,0,0,1.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-10-09,2018-10-16,0,7.000,0,0,2.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-10-16,2018-10-23,0,7.000,0,0,2.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-10-23,2018-10-30,0,7.000,0,0,9.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-10-30,2018-11-06,0,7.000,0,0,9.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-11-06,2018-11-13,0,7.000,0,0,4.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-11-13,2018-11-20,0,7.000,0,0,1.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-11-20,2018-11-27,0,7.000,0,0,4.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-11-27,2018-12-04,0,7.000,0,0,2.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-12-04,2018-12-11,0,7.000,0,0,0,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-12-11,2018-12-18,0,7.000,0,0,0,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-12-18,2018-12-25,0,7.000,0,0,1.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2018-12-25,2019-01-01,0,7.000,0,0,0,27.000,22.000,93.10
131161,SD16 C White 6.0L,2019-01-01,2019-01-08,0,7.000,0,0,1.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2019-01-08,2019-01-15,0,7.000,0,0,2.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2019-01-15,2019-01-22,0,7.000,0,0,5.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2019-01-22,2019-01-29,0,7.000,0,0,4.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2019-01-29,2019-02-05,0,7.000,0,0,2.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2019-02-05,2019-02-12,0,7.000,0,0,1.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2019-02-12,2019-02-19,0,7.000,0,0,2.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2019-02-19,2019-02-26,0,7.000,0,0,3.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2019-02-26,2019-03-05,0,7.000,0,0,10.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2019-03-05,2019-03-12,0,7.000,0,0,2.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2019-03-12,2019-03-19,0,7.000,0,0,1.000,27.000,22.000,93.10
131161,SD16 C White 6.0L,2019-03-19,2019-03-26,0,7.000,0,0,0,27.000,22.000,93.10
131161,SD16 C White 6.0L,2019-03-26,2019-04-02,0,7.000,0,0,1.000,27.000,22.000,93.10
131162,SD16 C White 6.5L,2018-06-26,2018-07-03,-19.000,0,0,1.000,0,20.000,21.000,93.75
131162,SD16 C White 6.5L,2018-07-03,2018-07-10,0,0,0,0,0,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-07-10,2018-07-17,0,0,0,0,1.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-07-17,2018-07-24,0,0,0,0,0,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-07-24,2018-07-31,0,0,0,0,1.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-07-31,2018-08-07,0,0,0,0,2.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-08-07,2018-08-14,0,0,0,0,1.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-08-14,2018-08-21,0,0,0,0,0,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-08-21,2018-08-28,0,0,0,0,0,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-08-28,2018-09-04,0,0,0,0,0,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-09-04,2018-09-11,0,0,0,0,3.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-09-11,2018-09-18,0,0,0,0,2.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-09-18,2018-09-25,0,0,0,0,1.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-09-25,2018-10-02,0,0,0,0,0,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-10-02,2018-10-09,0,0,0,0,0,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-10-09,2018-10-16,0,0,0,0,1.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-10-16,2018-10-23,0,0,0,0,6.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-10-23,2018-10-30,0,0,0,0,6.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-10-30,2018-11-06,0,0,0,0,7.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-11-06,2018-11-13,0,0,0,0,2.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-11-13,2018-11-20,0,0,0,0,1.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-11-20,2018-11-27,0,0,0,0,1.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-11-27,2018-12-04,0,0,0,0,0,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-12-04,2018-12-11,0,0,0,0,0,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-12-11,2018-12-18,0,0,0,0,1.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-12-18,2018-12-25,0,0,0,0,1.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2018-12-25,2019-01-01,0,0,0,0,0,19.000,21.000,93.75
131162,SD16 C White 6.5L,2019-01-01,2019-01-08,0,0,0,0,1.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2019-01-08,2019-01-15,0,0,0,0,4.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2019-01-15,2019-01-22,0,0,0,0,6.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2019-01-22,2019-01-29,0,0,0,0,1.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2019-01-29,2019-02-05,0,0,0,0,1.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2019-02-05,2019-02-12,0,0,0,0,0,19.000,21.000,93.75
131162,SD16 C White 6.5L,2019-02-12,2019-02-19,0,0,0,0,2.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2019-02-19,2019-02-26,0,0,0,0,2.000,19.000,21.000,93.75
131162,SD16 C White 6.5L,2019-02-26,2019-03-05,0,0,0,0,8.000,19.000,21.000,93.75
